STA_SEQ,Station_Name,Proximity_Landmark,YLat,XLong
19230,Farmill River,US of Walnut Tree St,41.29189,-73.159123
19231,Farmingotn River,DS of lower collinville Dam Power house,41.797883,-72.925041
19232,Farmington River,150m DS of lower Collinsville power house,41.797721,-72.925078
19233,Farmington River,675 m below Morgan brook confluence,41.897651,-72.98362
19234,Farmington River,US of East Branch Far. Confluence,41.868458,-72.957876
19235,Farmington River,Riffle above Whittemore Pool,41.94567,-73.016735
19236,Farm River,behind Post Office 150m above Mansfield Rd,41.394388,-72.788307
19237,Farm River,DS of Auger Rd,41.360431,-72.802233
19238,Farm River,Above Main St (old Mill Restr).,41.277306,-72.863366
19239,Farm River,US Saltonstall div structure,41.322391,-72.828471
19240,Farm River,At Baptist Church on Rte 110,41.320175,-72.84583
19241,Farm River,Behind CT-DOT station,41.293841,-72.862132
19242,Eightmile River,US  Three Bridge Rd,41.445492,-72.332997
19243,Eightmile River,Burnham Preserve alond Hopyard rd,41.463247,-72.336452
19244,Eightmile River,DS of Rte 82,41.441532,-72.332734
19245,East Branch Salmon Brook,200 m above East St,41.999081,-72.830214
19246,Salmon Brook,adjacent to OxBow Rd,41.721283,-72.570217
19247,Salmon Brook,end of Winding Brook Rd.,41.71795,-72.597398
19248,Neck River,US ofBoston Post Rd,41.278645,-72.62731
19249,Lake Hayward Brook,DS of Salem RD,41.497476,-72.325267
19250,Kettle Brook,DS of Center ST 150 m,41.926551,-72.631505
19251,Kettle Brook,Above Adds Brook confluence,41.922907,-72.627707
19252,Keach Brook,DS of Elmwood hill rd,41.929229,-71.802617
19253,Jerry's Swamp,Below Sand Dam Rd,42.018915,-71.833977
19254,Jordan Brook,DS of rte 85,41.387547,-72.159919
19255,Indian River,US of Old Mill Rd,41.28611,-72.526384
19256,Willimantic River,At Ford on UConn Prop. below well field,41.813202,-72.315077
19257,West River,US of I-95 By Pass channel,41.295897,-72.690484
19258,West River,Mill Pond Outflow,41.290044,-72.690342
19259,West River,Cornor Rte 1 and Mill Rd,41.288795,-72.692542
19260,West River,At Park Enterance Bridge,41.292686,-72.692528
19261,West River,Water Co. access Rd to I-95,41.29424,-72.692794
19262,Wetawaunchu Brook,50 m above Housatonic confluence,41.960914,-73.374343
19263,Wharton Brook,confluence with Quinnipiac to  Sand Pit road,41.426977,-72.846677
19264,West Branch Salmon Brook,2nd Rte 20 Bridge,41.964703,-72.859863
19265,West Branch Salmon Brook,Upstream of Wright Brook Hartland  Rd and Hartland Blvd,41.974303,-72.887141
19266,West Branch Salmon Brook,Above Wright BK Hartland Rd xHartland Blvd,41.974196,-72.88724
19267,Lyman Brook Unnamed tributary to,50 m Downstream Rt 2,41.629968,-72.446969
19268,Waterworks Brook,US of Rte 159,41.904876,-72.625197
19269,Waterworks Brook,US of South Center St,41.906662,-72.63614
19270,Waterworks Brook,Us of Bright Meadow Brook,42.019086,-72.585597
19271,Waterworks Brook,behind Park on Tabor Rd,42.025413,-72.571885
19272,West Branch Salmon Brook,DS of Broad Hill Rd,41.954591,-72.843105
19273,Wheaton Brook,US of West Thompson Rd,41.936141,-71.920138
19274,White Brook Trib,Us of Barret Hill Rd,41.816665,-71.940708
19275,Wyassup Brook,Up of Wyassup Rd,41.486137,-71.869125
19276,Wyassup Brook Trib,from forest access north of Grindstone rd.,41.477637,-71.857559
19277,Wood River,Upstream of Hazard Pond,41.631001,-71.796984
19278,Wolf Den Brook,650m upstream of trib at north end of Valentine rd,41.843861,-71.971049
19279,Willow Brook,150 m us of Baldwin Pond,41.546392,-72.771506
19280,Willow Brook,DS of Higgins Road,41.48633,-72.919027
19281,Willow Brook,Ds of Cornwall rd,41.49879,-72.914309
19282,Willimantic River Trib.,US of White Hill Rd.,41.784417,-72.28815
19283,Vaugh Brook,DS  Newport Rd,41.682211,-71.806962
19284,Vaughn Brook,Ds of Newport Rd,41.679514,-71.807166
19285,Trout Brook,US of Fern ST,41.772495,-72.737152
19286,Two Mile Brook,DS of Brookside Rd at Rte 34,41.309421,-73.061946
19287,Toms Creek,Laurel Crest Rd,41.278479,-72.570034
19288,Taylor Brook,adjacent Peck Rd,41.886727,-73.099924
19289,Tankerhoosen River,435m below Walker Res.,41.845891,-72.431541
19290,Sunset Hill Brook,200 m above sunset hill rd,41.976912,-71.863621
19291,Stoughton Brook,US of Roaring Brook confluence,41.949468,-72.25532
19292,Stoughton Brook,US Conn R. 100m,41.842251,-72.624059
19293,Stony Brook,DS of Old county Rd,41.401946,-72.668772
19294,Sandy Brook,100m below privet bridge off rte 8,41.984121,-73.045552
19295,Amston Lake,center of lake,41.625,-72.328
19296,Andersons Pond,center of lake,41.508,-71.896
19297,Andover Lake,center of lake,41.718,-72.357
19298,Ashland Pond,center of lake,41.610805,-71.968528
19299,Aspetuck Reservoir,center of lake,41.243,-73.319
19300,Avery Pond,center of lake,41.493,-71.979
19301,Babcock Pond,center of lake,41.541,-72.397
19302,Beacon Falls Pond,center of lake,41.423,-73.071
19303,Lake Bethany,center of lake,41.418,-72.968
19304,Billings Lake,center of lake,41.508,-71.875
19305,Broad Brook Reservoir,center of lake,41.507,-72.859
19306,Cedar Lake,center of lake,41.401,-72.499
19307,Lake Chamberlain,center of lake,41.399,-72.988
19308,Chapmans Pond,center of lake,41.439,-72.446
19309,Colebrook River Lake,center of lake,42.020987,-73.047194
19310,Crescent Lake,center of lake,41.65,-72.839
19311,Crow Point Cove (Connecticut River),center of lake,41.707,-72.622
19312,Connecticut Yankee Canal (Connecticut River),center of canal,41.474,-72.482
19313,Deep River Reservoir,center of lake,41.545,-72.251
19314,Dodge Pond,center of lake,41.328,-72.198
19315,Dog Pond,center of lake,41.814,-73.239
19316,Dooley Pond,center of lake,41.512,-72.668
19317,Forster Pond,center of lake,41.357298,-72.58395
19318,Lake Gaillard,center of lake,41.35,-72.776
19319,Glasgo Pond,center of lake,41.56,-71.882
19320,Great Hill Pond,center of lake,41.576,-72.564
19321,Green Fall Reservoir,center of lake,41.532,-71.809
19322,Hamilton Reservoir,center of lake,41.37758,-72.38524
19323,Lake Hammonasset,center of lake,41.371,-72.612
19324,Hemlock Reservoir,center of lake,41.219,-73.296
19325,Higganum Reservoir,center of lake,41.489,-72.56
19326,Hopeville Pond,center of lake,41.606819,-71.927533
19327,Horse Pond,center of lake,41.462,-72.251
19328,Jurovaty Pond,c,41.713,-72.392
19329,Keeney Cove (Connecticut River),center of lake,41.724,-72.632
19330,Lake of Isles,center of lake,41.485,-71.947
19331,Lakewood Lake,center of lake,41.579,-73.02
19332,Laurel Reservoir,center of lake,41.1701,-73.55
19333,Little Pond,center of lake,42.014,-71.841
19334,Long Pond,center of lake,41.446,-71.947
19335,Maltby Lake 2,center of lake,41.308,-72.979
19336,Maltby Lake 3,center of lake,41.304,-72.986
19337,Mamanasco Lake,center of lake,41.319,-73.527
19338,Mansfield Hollow Reservoir,center of lake,41.766254,-72.172778
19339,Massachusetts Cove (Connecticut River),center of lake,42.029,-72.604
19340,Means Brook Reservoir,center of lake,41.318,-73.159
19341,Merimere Reservoir,center of lake,41.56,-72.826
19342,Mianus Pond,center of lake,41.05,-73.586
19343,Mohawk Pond,center of lake,41.811,-73.293
19344,Mohegan Park Pond (Spaulding Pond),center of lake,41.549,-72.07
19345,Mono Pond,center of lake,41.671,-72.313
19346,Morey Pond,center of lake,41.96,-72.192
19347,Mount Higby Reservoir,center of lake,41.544,-72.722
19348,North Spectacle Lake,center of lake,41.73,-73.419
19349,Nepaug Reservoir,center of lake,41.811,-72.946
19350,Norwich Pond,center of lake,41.386,-72.302
19351,Shetucket River (Occum Impoundment),center of lake,41.607,-72.062
19352,Pierrepont Pond (Lake Naraneka),center of lake,41.323,-73.507
19353,Pine Acres Lake,center of lake,41.782,-72.083
19354,Portland Reservoir,center of lake,41.617,-72.566
19355,Putnam Lake,center of lake,41.09,-73.639
19356,Quonnipaug Lake,center of lake,41.39,-72.698
19357,Rainbow Reservoir,center of lake,41.905,-72.714
19358,Rockwood Lake Reservoir,center of lake,41.108,-73.624
19359,Rogers Lake,center of lake,41.36,-72.301
19360,Salmon River (Cove),center of lake,41.482,-72.477
19361,Savin Lake,center of lake,41.576,-72.249
19362,Shetucket River (Scotland Impoundment),center of lake,41.668,-72.134
19363,Scoville Reservoir,center of lake,41.586,-72.979
19364,Shuttle Meadow Reservoir,center of lake,41.639,-72.826
19365,Stony Brook Reservoir,center of lake,41.495,-72.152
19366,Taftville Pond,center of lake,41.582,-72.045
19367,Trap Falls Reservoir,center of lake,41.27,-73.143
19368,Reservoir 1 (MDC),center of lake,41.749,-72.779
19369,Reservoir 2 (MDC),center of lake,41.768,-72.785
19370,Reservoir 3 (MDC),center of lake,41.758,-72.789
19371,Lake Watros,center of lake,41.39,-72.967
19372,West Twin Lake,center of lake,42.02,-73.397
19373,Lake Whitney,center of lake,41.352,-72.914
19374,Willimantic Reservoir,center of lake,41.747,-72.19
19375,Lake Winemaug,center of lake,41.585,-73.13
19376,Lake Wintergreen,center of lake,41.355,-72.968
19377,Wood Creek Pond,center of lake,42.026,-73.193
19378,Woodridge Lake,center of lake,41.739,-72.765
19379,Wrights Cove (Pecauset Pond),center of lake,41.568,-72.618
19380,Connecticut River,Bissell Bridge area,41.805,-72.646
19381,Connecticut River,near Brockway Landing,41.378,-72.385
19382,Shunock River,DS of RTE 617  200 m,41.41789,-71.851165
19383,Nelson Brook,60m Downstream Birch Rd (DS Confluence with Cedar Swamp Brook),41.8121,-72.2859
19384,Eightmile River Tributary,US of Marion Ave-behind school,41.588445,-72.896819
19385,Elliott Brook,50m off Fayette Wright Rd abve marsh,41.85817,-72.052963
19386,Falls River,above Messerschmidt Pond,41.344742,-72.488297
19387,Fenton River,Lower footbridge 400 m ablve rte 89,41.777334,-72.194675
19388,Fenton River,By end of access rd  Well c,41.824848,-72.234678
19389,Fenton River,Above Stiles brook confluence 200m,41.904608,-72.227205
19390,Conant Brook,upstream of Fenton Confluence,41.785111,-72.203779
19391,Fischer Brook,downstream of Rt 44,41.840884,-72.219995
19392,Fivemile River,Below Ballouville Rd 350 m west of Chestnut Hill Rd intersection,41.872556,-71.865539
19393,Flat Brook,DS of Rte 126,41.947783,-73.320782
19394,Flat Brook,DS of Town Street,41.915754,-73.304525
19395,Flat Brook,US of  Flat Brook RD,41.568006,-72.468135
19396,Flat Brook,Above Head of tide off Flat Brook Rd,41.411252,-72.082012
19397,Fourmile River,DS of Whitletown rd,41.404501,-72.270973
19398,Fourmile Brook Trib,US of Great Hill Rd. (Holbrook Rd),41.380334,-73.124141
19399,French River,Downstream of Buckley Hill Rd,41.985876,-71.89732
19400,Fry Brook,DS of Rte 12,41.67307,-71.915245
19401,Fuller Brook,Below Station Rd,41.798031,-72.068134
19402,Gages Brook,Parallel to Reservoir Rd  200m below I-84,41.851158,-72.428505
19403,Gatchen Creek,50m bleow Old clinton Rd,41.291737,-72.478657
19404,Gardner Brook,100 m upstream of I-395,41.514843,-72.12132
19405,Gardner Brook,Below Lake Rd,41.525437,-72.221277
19406,Gilbert Brook,Above Reservoir 150 m,41.263291,-73.354983
19407,Gilbert Brook,Upper Jeep Trial Crossing,41.272613,-73.355562
19408,Gillettes Brook,upstream of upper crossing Mountian Rd,42.010091,-72.415952
19409,Great Brook,Below Gales Ferry Rd,41.391298,-72.039692
19410,Thompson Brook,Parallel to Gales Ferry Rd,41.398042,-72.041387
19411,Great Meadow Brook,DS of N End of Dawley Pond,41.614018,-71.812157
19412,Great Meadow Brook,Shetucket Turnpike (dirt road section),41.607384,-71.808668
19413,Great Hill Brook,US of Rt 34,41.344591,-73.122382
19414,Green Fall River,Forest Access Rd. North of Green Fall Res,41.54817,-71.802413
19415,Hagar Creek,DS of Rte 1,41.285973,-72.406881
19416,Haleys Brook,Above Cold Spring Rd,41.389446,-71.995296
19417,Halsey Brook,above Crowley Brook confluence,41.493397,-72.049457
19418,North Branch Hamlin Brook,Upstream Winding Ridge Road,41.595891,-72.929584
19419,South Branch Hamlin Brook,Upstream of Mount Vernon Road,41.591543,-72.927374
19420,Hammonasset River,Duck Hope above old dam,41.291439,-72.565287
19421,Hammonasset River,At end of Van Dyke Lane,41.299435,-72.573741
19422,Hans Brook,US of Powerline crossing,41.530411,-72.706468
19423,Harris Brook,Below Zemko Pond,41.49605,-72.254902
19424,Hatchery Brook,Us of Orchard Rd,41.590403,-72.791832
19425,Hatchet Brook,US of Mass state line,42.028029,-72.084817
19426,Haviland Mill Pond Brook,between Candlewood Lake and Haviland Mill Pond,41.5553,-73.47241
19427,Hemlock Brook,DS of Bluff View DR,41.42292,-72.69686
19428,Hemlock Valley Brook,1 km below Rt 82,41.436064,-72.421824
19429,Hemlock Valley Brook,US of Petticoat lane,41.456795,-72.424718
19430,Higley Brook,US of Thornbrook Rd,41.96212,-72.852852
19431,Hitchcock Mill Brook,first bridge Benson Rd,41.507516,-73.372879
19432,Hoadley Creek,end of Granite Rd,41.291727,-72.735315
19433,Hockanum River,40 m below STP pipe to boardwalk,41.777164,-72.566271
19434,Hockanum River,225 m below boardwalk,41.775648,-72.567336
19435,Hockanum River,Coffer Dam by health club,41.816841,-72.508563
19436,Hockanum R,DS Lower Butcher Rd 200m,41.878352,-72.477407
19437,Hockanum River,DS 200m from lower butcher rd,41.878398,-72.477493
19438,Hockanum River,parallel to west st behind strip mall,41.872181,-72.466077
19439,Hog Brook,US if Brook Wood Village Condo access Rd,41.660485,-72.632718
19440,Hollenbeck River,US of rte 63 near Rte 43 Junction,41.916313,-73.27265
19441,Hollenbeck River,Behind Hollenbeck ClubHouse,41.920457,-73.27508
19442,Hollenbeck River,600 m bleow brown bk parallel to rt 63,41.935447,-73.294928
19443,Hollenbeck River Trib,500m S of Brown Brook on West bank,41.932959,-73.293611
19444,Hollenbeck River,Below Swamp Brook confluence,41.975025,-73.346239
19445,Swamp Brook,US of Hollenbeck confluence,41.976188,-73.345922
19446,Housatonic River,at trail head for saint johns ledges parking,41.755034,-73.450765
19447,Falls Hill Brook,50 m north of Brinton Hill Rd,41.952275,-73.373691
19448,Housatonic River Trib,US Rte 7 400m south of bulls bridge rd,41.674157,-73.503057
19449,Housatonic River Trib,End of River Rd at Buck HIll-AT trail,41.803554,-73.397356
19450,Hubbard Brook Unnamed tributary to,DS of Hampshire Dr.,41.699344,-72.590306
19451,Hubbard Brook Unnamed tributary to,100 m US of Main st,41.698082,-72.607052
19452,Hubbard Brook,DS of New London Trnpk,41.703908,-72.593759
19453,Judd Brook,200 yds DS of Southington Res. #1,41.575412,-72.931677
19454,Indian River,Below Rt 81. Opps Hemlock Hill rd,41.321635,-72.54532
19455,Blackledge River,30m upstreamFawn Brook near Kellogg Rd/South Main St,41.60413,-72.41969
19456,Mint Brook,Upstream Rt 207/Lebanon Rd,41.64065,-72.3411
19457,Pine Brook,Within Middlesex Land Trust Preserve east of Chustnut Hill Rd,41.538445,-72.524523
19458,Roaring Brook #2,Upstream Rt 82 behind Hadlyme Post Office,41.423478,-72.399106
19459,Cherry Brook,Behind Congregational Church on Rt 179 (Between West Mountain Rd and Humphrey Rd crossings),41.8548,-72.917
19460,Cobble Brook Unnamed tributary to,10m Downstream Segar Mountain Rd/Rt 341,41.71975,-73.45488
19461,Ivy Brook,US of Pleasant St in Woodtick Cemetary,41.578233,-72.975241
19462,Ivy Brook,Just above 1st Waterfall,41.862781,-73.366296
19463,Konkapot River,Clayton Road US,42.045743,-73.286828
19464,Konkapot River,US of Rte 124,42.046129,-73.310112
19465,Harvey Brook,US of Church HIll Rd,41.601026,-73.19151
19466,Lampes Brook,DS of State Forest Rd,41.393837,-72.516154
19467,Lathrop Brook,US of Kate Downing Rd,41.651418,-71.890481
19468,Latimer Brook,Old bridge  approx 250 m US of Bekcwith Pond,41.445112,-72.221932
19469,Ledgy Brook,DS of Under Mountain Rd,41.965995,-73.307607
19470,Lee Brook,North River Rd,41.794502,-72.350345
19471,Lippitts Brook,US of Fox Rd,41.920524,-71.865461
19472,Little River,US of John Read Rd.,41.324458,-73.370368
19473,Little River,US of Saug Reservoir,41.285272,-73.374831
19474,Little River Tributary,Above Rte 67 /below Chrstian St,41.446548,-73.136563
19475,BELDEN BROOK,DS of Donahue Rd,42.004401,-72.844982
19476,West Branch Fawn Brook,DS of Falls acces from Papermill Rd,41.640142,-72.415866
19477,Unnamed tributary to Fivemile Brook,adjacent Punkup Rd,41.393853,-73.156043
19478,Saugatuck River,at Rt 53,41.286578,-73.387899
19479,Little River,DS of Woodchuck Hill Rd,41.667397,-72.055549
19480,Livermore Pond Outflow,Above Aspetuck 500 m from Staples Rd,41.278128,-73.328375
19481,Long Brook,DS of Ennis Rd,41.789074,-71.921726
19482,Lovers Lane Brook,DS of Lovers Lane,41.817518,-73.155555
19483,Lovers Lane Brook Trib,US of Westside Lane,41.811677,-73.17281
19484,Lyons Swamp Brook,Above confluence with Aspetuck,41.270583,-73.322869
19485,Mad River Trib.,US of Mad River hamilton park ballfield,41.541714,-73.020104
19486,Maloney Canal,Parallel to West Peak Dr,41.569924,-72.827231
19487,Mary Brown Brook,between Rt 44 and Rhode Island Line Rd,41.916726,-71.805036
19488,Mattabesset River,600m  upstream of Hart Res,41.601907,-72.818131
19489,Mauwee Brook,DS of Rte 7,41.753635,-73.442721
19490,North Flanders Brook,US of Rte 7,41.763331,-73.432456
19491,North Chism Brook,DS of Easton Rd,41.919299,-72.153243
19492,McCarthys Brook,Above Plaines Rd,41.614319,-72.125456
19493,Meadow Brook,parallel to Keeny park access rd,41.806221,-72.661162
19494,Means Brook Trib,US of Fieldstone Dr,41.31693,-73.153117
19495,Mianus River,Parallel to River Rd below Filtration plant dam,41.064169,-73.579285
19496,Middle River,US of Orcuttville Rd. rte 319,41.976704,-72.324333
19497,Mill Brook,US of Wood Lane,41.765364,-72.294631
19498,Mine Brook,CT River to Waterfall,41.55191,-72.55252
19499,Mineral Spring Brook,US of Caroline Rd,41.532183,-72.188589
19500,Mount Hope River,300 m US Mount Hope Rd,41.826747,-72.169269
19501,Mount Hope River,1km DS of Waterfall rd adjacent t Nagy Rd,41.932957,-72.177649
19502,Mount Hope River,100m below waterfall rd,41.939262,-72.184756
19503,Mount Misery Brook Trib,US of Access Rd from Hell Hollow Rd,41.615005,-71.86927
